major_name,cluster,cluster_label
Ngôn ngữ Anh (Chuẩn QT),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (Chương trình Tiếng Anh thương mại, Chương trình Song ngữ Anh - Trung)",0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (Chương trình liên kết với ĐH West of England (2+2, 3+1,4+0))",0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Chương trình đào tạo chất lượng cao),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (Liên kết ĐH Minnesota Crookston, Hoa Kỳ)",0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Lý luận và phương pháp dạy học bộ môn tiếng Anh - Chương trình chuẩn nhận hai bằng cử nhân và thạc sĩ),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Phân hiệu Ninh Thuận),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (Phương pháp giảng dạy tiếng Anh - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Thí sinh Nam),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Thí sinh Nữ),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (Tiếng Anh biên - phiên dịch - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (Tiếng Anh du lịch - thương mại - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Tiếng Anh du lịch),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Tiếng Anh thương mại),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Tiếng Anh ứng dụng),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (chuyên sâu Kinh doanh – Công nghệ thông tin),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (chương trình chuẩn),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (Đào tạo 2 năm đầu tại Kon Tum),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh (đào tạo tại phân hiệu Bình Phước),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh (đơn bằng 3+1) - Chương trình liên kết Đại học West of England, Bristol (Vương Quốc Anh)",0,Ngành Cạnh tranh Cao
"Ngôn ngữ Anh - CTLKĐH Flinders, úc",0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh - Chương trình học tại Phân hiệu Khánh Hòa,0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh - Chương trình đào tạo đặc biệt,0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh - Chương trình đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh - học tại khu Hòa An,0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
Ngôn ngữ Anh Tài chính - Ngân hàng,0,Ngành Cạnh tranh Cao
Ngôn ngữ Bồ Đào Nha,0,Ngành Cạnh tranh Cao
Ngôn ngữ Hàn Quốc,1,Ngành Cạnh tranh Khá
Ngôn ngữ Hàn Quốc - CTTT,0,Ngành Cạnh tranh Cao
Ngôn ngữ Hàn quốc,0,Ngành Cạnh tranh Cao
Ngôn ngữ Italia,0,Ngành Cạnh tranh Cao
Ngôn ngữ Italia - CTTT,0,Ngành Cạnh tranh Cao
Ngôn ngữ Khmer,0,Ngành Cạnh tranh Cao
Ngôn ngữ Nga,1,Ngành Cạnh tranh Khá
Ngôn ngữ Nga (Thí sinh Nam),0,Ngành Cạnh tranh Cao
Ngôn ngữ Nga (Thí sinh Nữ),0,Ngành Cạnh tranh Cao
Ngôn ngữ Nhật,1,Ngành Cạnh tranh Khá
Ngôn ngữ Nhật Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
Ngôn ngữ Pháp,1,Ngành Cạnh tranh Khá
Ngôn ngữ Thái Lan,0,Ngành Cạnh tranh Cao
Ngôn ngữ Tiếng Trung,0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung,1,Ngành Cạnh tranh Khá
Ngôn ngữ Trung Quốc,1,Ngành Cạnh tranh Khá
"Ngôn ngữ Trung Quốc (Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc (LK2+2 với ĐHKHKT Quảng Tây),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Trung Quốc (Liên kết ĐH Sư phạm Quảng Tây, Trung Quốc)",0,Ngành Cạnh tranh Cao
"Ngôn ngữ Trung Quốc (Phương pháp giảng dạy tiếng Trung - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc (QT),0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc (Thí sinh Nam),0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc (Thí sinh Nữ),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Trung Quốc (Tiếng Trung biên - phiên dịch - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
"Ngôn ngữ Trung Quốc (Tiếng Trung du lịch - thương mại - Chương trình chuẩn, ngoại ngữ tiếng Anh/Nhật/Hàn/Trung)",0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc (Tiếng Trung thương mại - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc (Tiếng Trung thương mại),0,Ngành Cạnh tranh Cao
"Ngôn ngữ Trung Quốc - Chương trình liên kết Đại học Ludong, Trung Quốc (LDU).",0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung Quốc Liên kết quốc tế,0,Ngành Cạnh tranh Cao
Ngôn ngữ Trung quốc,0,Ngành Cạnh tranh Cao
Ngôn ngữ Tây Ban Nha,0,Ngành Cạnh tranh Cao
Ngôn ngữ anh,0,Ngành Cạnh tranh Cao
Ngôn ngữ học,0,Ngành Cạnh tranh Cao
Ngôn ngữ học (Tiếng Trung Quốc),0,Ngành Cạnh tranh Cao
Ngôn ngữ và văn hóa các dân tộc thiểu số Việt Nam,0,Ngành Cạnh tranh Cao
Ngôn ngữ Đức,0,Ngành Cạnh tranh Cao
Ngôn ngữ Đức (Chuẩn QT),0,Ngành Cạnh tranh Cao
Ngôn ngữ Ả Rập,0,Ngành Cạnh tranh Cao
Nhiếp ảnh báo chí,0,Ngành Cạnh tranh Cao
Nhiếp ảnh nghệ thuật,0,Ngành Cạnh tranh Cao
Nhiếp ảnh truyền thông đa phương tiện,0,Ngành Cạnh tranh Cao
Nhân học,0,Ngành Cạnh tranh Cao
Nhóm Tài chính ngân hàng gồm 02 ngành: Ngân hàng; Công nghệ tài chính,0,Ngành Cạnh tranh Cao
Nhóm ngành Công nghệ thông tin gồm 04 ngành: Công nghệ thông tin; Kỹ thuật phần mềm; Khoa học máy tính; Hệ thống thông tin. (CT tăng cường TA),0,Ngành Cạnh tranh Cao
"Nhóm ngành Khoa học dữ liệu (CT:80), Thống kê (CT:40)",0,Ngành Cạnh tranh Cao
"Nhóm ngành Kỹ thuật - Hậu cần (Thí sinh Nam, miền Bắc)",0,Ngành Cạnh tranh Cao
"Nhóm ngành Kỹ thuật - Hậu cần (Thí sinh Nam, miền Nam)",0,Ngành Cạnh tranh Cao
"Nhóm ngành Kỹ thuật - Hậu cần (Thí sinh Nữ, miền Bắc)",0,Ngành Cạnh tranh Cao
"Nhóm ngành Kỹ thuật - Hậu cần (Thí sinh Nữ, miền Nam)",0,Ngành Cạnh tranh Cao
Nhóm ngành Ngôn ngữ gồm 02 ngành: Ngôn ngữ Anh; Ngôn ngữ Trung,0,Ngành Cạnh tranh Cao
"Nhóm ngành Toán học (Toán học, Toán ứng dụng, Toán tin)",0,Ngành Cạnh tranh Cao
"Nhóm ngành Vật lý học (CT: 150), Công nghệ Vật lý điện tử và tin học (CT: 60), Công nghệ bán dẫn (CT: 60)",0,Ngành Cạnh tranh Cao
Nhóm ngành kỹ thuật xây dựng (kỹ thuật xây dựng dân dụng và công nghiệp; kỹ thuật xây dựng công trình giao thông; xây dựng và quản lý hạ tầng đô thị),0,Ngành Cạnh tranh Cao
Nhóm ngành máy tính và Công nghệ thông tin (Công nghệ thông tin; Kỹ thuật phần mềm; Hệ thống thông tin; Khoa học máy tính),0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 1)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 2)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 3)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 4)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 5)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 6)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 7)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam, vùng 8)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 1)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 2)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 3)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 4)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 5)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 6)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 7)",0,Ngành Cạnh tranh Cao
"Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ, vùng 8)",0,Ngành Cạnh tranh Cao
"Nhóm ngành Địa chất học (CT: 40), Kinh tế đất đai (CT: 50)",0,Ngành Cạnh tranh Cao
Nhạc công kịch hát dân tộc,0,Ngành Cạnh tranh Cao
Nhật Bản học,1,Ngành Cạnh tranh Khá
Nhật Bản học (Chuẩn Quốc tế),0,Ngành Cạnh tranh Cao
Nhật Bản học – BJS,0,Ngành Cạnh tranh Cao
Nuôi trồng thuỷ sản,0,Ngành Cạnh tranh Cao
Nuôi trồng thuỷ sản (Chương trình Minh Phú - NTU),0,Ngành Cạnh tranh Cao
Nuôi trồng thủy sản,0,Ngành Cạnh tranh Cao
Nuôi trồng thủy sản (CTTT),0,Ngành Cạnh tranh Cao
Nuôi trồng thực vật,0,Ngành Cạnh tranh Cao
Nông học,0,Ngành Cạnh tranh Cao
Nông học (Phân hiệu Gia Lai),0,Ngành Cạnh tranh Cao
Nông học (Phân hiệu Ninh Thuận),0,Ngành Cạnh tranh Cao
Nông học - Chuyên ngành Bảo vệ thực vật,0,Ngành Cạnh tranh Cao
Nông nghiệp,0,Ngành Cạnh tranh Cao
Nông nghiệp công nghệ cao,0,Ngành Cạnh tranh Cao
Nông nghiệp công nghệ cao (ngành Khoa học cây trồng),0,Ngành Cạnh tranh Cao
Nông nghiệp thông minh và bền vững – ESAS,0,Ngành Cạnh tranh Cao
Nông nghiệp và Cảnh quan,0,Ngành Cạnh tranh Cao
Năng lượng tái tạo,0,Ngành Cạnh tranh Cao
Năng lượng tái tạo (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Phát triển công nghiệp văn hóa,0,Ngành Cạnh tranh Cao
Phát triển nông thôn,0,Ngành Cạnh tranh Cao
Phân tích dữ liệu,0,Ngành Cạnh tranh Cao
Phân tích dữ liệu kinh doanh,0,Ngành Cạnh tranh Cao
Phân tích dữ liệu kinh tế (EDA),0,Ngành Cạnh tranh Cao
Phân tích kinh doanh (BA)/ngành QTKD,0,Ngành Cạnh tranh Cao
Phân tích kinh doanh (CT tiên tiến),0,Ngành Cạnh tranh Cao
Phân tích rủi ro và định phí bảo hiểm,0,Ngành Cạnh tranh Cao
Phân tích tài chính (Theo định hướng ICAEW CFAB),0,Ngành Cạnh tranh Cao
"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Thí sinh Nam, miền Bắc)",0,Ngành Cạnh tranh Cao
"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Thí sinh Nam, miền Nam)",0,Ngành Cạnh tranh Cao
"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Thí sinh Nữ, miền Bắc)",0,Ngành Cạnh tranh Cao
"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Thí sinh Nữ, miền Nam)",0,Ngành Cạnh tranh Cao
Piano,0,Ngành Cạnh tranh Cao
QHS01,0,Ngành Cạnh tranh Cao
QHS02,0,Ngành Cạnh tranh Cao
QHS03,0,Ngành Cạnh tranh Cao
QHS04,0,Ngành Cạnh tranh Cao
QHS05,0,Ngành Cạnh tranh Cao
QHS06,0,Ngành Cạnh tranh Cao
QHS07,0,Ngành Cạnh tranh Cao
QHS08,0,Ngành Cạnh tranh Cao
QHS09,0,Ngành Cạnh tranh Cao
QHS10,0,Ngành Cạnh tranh Cao
QHS11,0,Ngành Cạnh tranh Cao
QTDV Du lịch và Lữ hành,0,Ngành Cạnh tranh Cao
Quan hệ Công chúng,0,Ngành Cạnh tranh Cao
Quan hệ công chúng,1,Ngành Cạnh tranh Khá
Quan hệ công chúng (PR),0,Ngành Cạnh tranh Cao
Quan hệ công chúng (ngành Marketing),0,Ngành Cạnh tranh Cao
Quan hệ công chúng - CT CLC2,0,Ngành Cạnh tranh Cao
Quan hệ lao động,0,Ngành Cạnh tranh Cao
Quan hệ lao động (Chuyên ngành Hành vi tổ chức) - Chương trình học tại Phân hiệu Khánh Hòa,0,Ngành Cạnh tranh Cao
"Quan hệ lao động (Chuyên ngành Quản lý quan hệ lao động, Chuyên ngành Hành vi tổ chức)",0,Ngành Cạnh tranh Cao
Quan hệ quốc tế,1,Ngành Cạnh tranh Khá
Quan hệ quốc tế (Chuẩn QT),0,Ngành Cạnh tranh Cao
"Quan hệ quốc tế (Liên kết ĐH Deakin, Úc)",0,Ngành Cạnh tranh Cao
Quan hệ quốc tế (Thí sinh Nam),0,Ngành Cạnh tranh Cao
Quan hệ quốc tế (Thí sinh Nữ),0,Ngành Cạnh tranh Cao
Quay phim,0,Ngành Cạnh tranh Cao
Quay phim truyền hình,0,Ngành Cạnh tranh Cao
Quay phim điện ảnh,0,Ngành Cạnh tranh Cao
Quy hoạch vùng và đô thị,1,Ngành Cạnh tranh Khá
Quy hoạch vùng và đô thị (Chất lượng cao),0,Ngành Cạnh tranh Cao
Quân sự cơ sở - Quân khu 1,0,Ngành Cạnh tranh Cao
Quân sự cơ sở - Quân khu 2,0,Ngành Cạnh tranh Cao
Quân sự cơ sở - Quân khu 3,0,Ngành Cạnh tranh Cao
Quân sự cơ sở - Quân khu 4,0,Ngành Cạnh tranh Cao
Quản Trị kinh doanh,0,Ngành Cạnh tranh Cao
Quản lí Giáo dục,0,Ngành Cạnh tranh Cao
Quản lí công,0,Ngành Cạnh tranh Cao
Quản lí giáo dục,0,Ngành Cạnh tranh Cao
Quản lí tài nguyên & Môi trường,0,Ngành Cạnh tranh Cao
Quản lí tài nguyên rừng,0,Ngành Cạnh tranh Cao
Quản lí đất đai,0,Ngành Cạnh tranh Cao
"Quản lý (song bằng do ĐHQGHN và Đại học Keuka, Hoa Kỳ cùng cấp bằng)",0,Ngành Cạnh tranh Cao
Quản lý Giáo dục,1,Ngành Cạnh tranh Khá
Quản lý Nhà nước,0,Ngành Cạnh tranh Cao
Quản lý TDTT,0,Ngành Cạnh tranh Cao
Quản lý Tài nguyên và Môi trường,0,Ngành Cạnh tranh Cao
Quản lý Tài nguyên và môi trường,0,Ngành Cạnh tranh Cao
"Quản lý an toàn, sức khỏe và môi trường",0,Ngành Cạnh tranh Cao
Quản lý biển,0,Ngành Cạnh tranh Cao
Quản lý bất động sản (Chuyên ngành thuộc ngành Quản lý xây dựng),0,Ngành Cạnh tranh Cao
Quản lý bệnh viện,0,Ngành Cạnh tranh Cao
Quản lý công,1,Ngành Cạnh tranh Khá
Quản lý công nghiệp,1,Ngành Cạnh tranh Khá
Quản lý công nghiệp (Chuyên ngành: Logistics),0,Ngành Cạnh tranh Cao
Quản lý công nghiệp (đào tạo bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Quản lý công nghiệp (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước),0,Ngành Cạnh tranh Cao
Quản lý công trình xây dựng,0,Ngành Cạnh tranh Cao
Quản lý công và Chính sách (E-PMP)/ngành Kinh tế,0,Ngành Cạnh tranh Cao
Quản lý di sản văn hóa,0,Ngành Cạnh tranh Cao
Quản lý du lịch quốc tế (CTTT),0,Ngành Cạnh tranh Cao
Quản lý dự án,0,Ngành Cạnh tranh Cao
Quản lý dự án xây dựng (Chuyên ngành thuộc ngành Kỹ thuật xây dựng),0,Ngành Cạnh tranh Cao
Quản lý giáo dục,0,Ngành Cạnh tranh Cao
Quản lý giải trí và sự kiện,0,Ngành Cạnh tranh Cao
Quản lý hoạt động bay (học bằng Tiếng Anh); Quản lý và khai thác bay (học bằng Tiếng Anh),0,Ngành Cạnh tranh Cao
Quản lý hoạt động bay; Hệ thống kỹ thuật quản lý bay,0,Ngành Cạnh tranh Cao
Quản lý hàng hải,0,Ngành Cạnh tranh Cao
Quản lý kinh doanh thương mại điện tử,0,Ngành Cạnh tranh Cao
Quản lý kinh doanh và Marketing,0,Ngành Cạnh tranh Cao
Quản lý kinh tế,1,Ngành Cạnh tranh Khá
Quản lý kinh tế (chương trình chuẩn),0,Ngành Cạnh tranh Cao
Quản lý kỹ thuật công nghiệp,0,Ngành Cạnh tranh Cao
Quản lý logistics và chuỗi cung ứng,0,Ngành Cạnh tranh Cao
Quản lý nhà nước,1,Ngành Cạnh tranh Khá
Quản lý nhà nước - Chương trình Quản lý nhà nước (S - Tiêu chuẩn),0,Ngành Cạnh tranh Cao
Quản lý năng lượng,0,Ngành Cạnh tranh Cao
Quản lý phát triển đô thị và bất động sản,1,Ngành Cạnh tranh Khá
Quản lý thuỷ sản,0,Ngành Cạnh tranh Cao
Quản lý thông tin,1,Ngành Cạnh tranh Khá
Quản lý thể dục thể thao,0,Ngành Cạnh tranh Cao
Quản lý thể dục thể thao (Chuyên ngành Golf),0,Ngành Cạnh tranh Cao
Quản lý thể dục thể thao (Chuyên ngành Kinh doanh thể thao và tổ chức sự kiện),0,Ngành Cạnh tranh Cao
Quản lý thể dục thể thao (Chuyên ngành Kinh doanh thể thao và tổ chức sự kiện) - Chương trình học tại Phân hiệu Khánh Hòa,0,Ngành Cạnh tranh Cao
Quản lý thị trường,0,Ngành Cạnh tranh Cao
Quản lý thủy sản,0,Ngành Cạnh tranh Cao
Quản lý tài chính công,0,Ngành Cạnh tranh Cao
Quản lý tài nguyên & môi trường (chuyên ngành Môi trường và Phát triển bền vững) (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Quản lý tài nguyên khoáng sản,0,Ngành Cạnh tranh Cao
Quản lý tài nguyên nước,0,Ngành Cạnh tranh Cao
Quản lý tài nguyên rừng,0,Ngành Cạnh tranh Cao
Quản lý tài nguyên thiên nhiên,0,Ngành Cạnh tranh Cao
Quản lý tài nguyên và Môi trường,0,Ngành Cạnh tranh Cao
Quản lý tài nguyên và môi trường,1,Ngành Cạnh tranh Khá
Quản lý tài nguyên và môi trường biển đảo,0,Ngành Cạnh tranh Cao
Quản lý và khai thác cảng HK (Ngành: CNKT Công trình xây dựng),0,Ngành Cạnh tranh Cao
Quản lý và phân tích dữ liệu khoa học,0,Ngành Cạnh tranh Cao
Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Quản lý và điều hành vận tải đường sắt,0,Ngành Cạnh tranh Cao
Quản lý văn hoá,0,Ngành Cạnh tranh Cao
Quản lý văn hóa,1,Ngành Cạnh tranh Khá
"Quản lý văn hóa, chuyên ngành Quản lý hoạt động văn hóa xã hội",0,Ngành Cạnh tranh Cao
"Quản lý văn hóa, chuyên ngành Tổ chức sự kiện văn hóa, thể thao, du lịch",0,Ngành Cạnh tranh Cao
Quản lý vận tải và Logistics (Chuyên ngành thuộc ngành Quản lý xây dựng),0,Ngành Cạnh tranh Cao
Quản lý xây dựng,1,Ngành Cạnh tranh Khá
Quản lý xây dựng (Chương trình CLC Quản lý xây dựng Việt - Anh),0,Ngành Cạnh tranh Cao
Quản lý xây dựng (chuyên ngành: Quản lý dự án),0,Ngành Cạnh tranh Cao
Quản lý xây dựng (hợp tác doanh nghiệp),0,Ngành Cạnh tranh Cao
Quản lý xây dựng (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước),0,Ngành Cạnh tranh Cao
Quản lý xây dựng - Chương trình học tại Phân hiệu Khánh Hòa,0,Ngành Cạnh tranh Cao
Quản lý xây dựng/ Kinh tế và quản lý bất động sản,0,Ngành Cạnh tranh Cao
Quản lý xây dựng/ Kinh tế và quản lý đô thị,0,Ngành Cạnh tranh Cao
Quản lý xây dựng/ Kiểm toán đầu tư xây dựng,0,Ngành Cạnh tranh Cao
"Quản lý xây dựng/ Quản lý hạ tầng, đất đai đô thị",0,Ngành Cạnh tranh Cao
Quản lý đô thị và công trình,0,Ngành Cạnh tranh Cao
Quản lý đất đai,1,Ngành Cạnh tranh Khá
Quản lý đất đai (Chuyên ngành: Quản lý phát triển đô thị & bất động sản),0,Ngành Cạnh tranh Cao
Quản lý đất đai (Chương trình nâng cao),0,Ngành Cạnh tranh Cao
Quản lý đất đai gồm 02 chuyên ngành: Quản lý đất đai; Kinh tế tài nguyên thiên nhiên.,0,Ngành Cạnh tranh Cao
"Quản lý đất đai, Bất động sản và Môi trường",0,Ngành Cạnh tranh Cao
Quản lý; khai thác và bảo trì đường cao tốc,0,Ngành Cạnh tranh Cao
